Elapsed time,ax,ay,az,temp,EDA
'0:07.125',0.76001480,-0.86998993,-0.10000427,30.10004273,0.08303940
'0:07.250',0.76001480,-0.86998993,-0.10000427,30.10004273,0.08303940
'0:07.375',0.75000458,-0.86998993,-0.11003052,30.10004273,0.08102847
'0:07.500',0.75000458,-0.86998993,-0.10000427,30.10004273,0.08303940
'0:07.625',0.75000458,-0.86998993,-0.10000427,30.10004273,0.08102847
'0:07.750',0.76001480,-0.87999268,-0.10000427,30.10004273,0.08303940
'0:07.875',0.75000458,-0.87999268,-0.09002106,30.10004273,0.08102847
'0:08.000',0.74004517,-0.87999268,-0.10000427,30.10004273,0.08102847
'0:08.125',0.74004517,-0.87999268,-0.10000427,30.10004273,0.08303940
'0:08.250',0.75000458,-0.87999268,-0.10000427,30.10004273,0.08102847
'0:08.375',0.75000458,-0.87999268,-0.10000427,30.10004273,0.08303940
'0:08.500',0.74004517,-0.87999268,-0.11003052,30.10004273,0.08303940
'0:08.625',0.74004517,-0.87999268,-0.10000427,30.10004273,0.08303940
'0:08.750',0.73003494,-0.88999542,-0.10000427,30.10004273,0.08303940
'0:08.875',0.74004517,-0.87999268,-0.10000427,30.10004273,0.08102847
'0:09.000',0.74004517,-0.87999268,-0.10000427,30.10004273,0.08303940
'0:09.125',0.74004517,-0.88999542,-0.10000427,30.10004273,0.08303940
'0:09.250',0.74004517,-0.88999542,-0.10000427,30.10004273,0.08303940
'0:09.375',0.73003494,-0.88999542,-0.10000427,30.10004273,0.08303940
'0:09.500',0.72002472,-0.88999542,-0.10000427,30.10004273,0.08303940
'0:09.625',0.72002472,-0.88999542,-0.10000427,30.10004273,0.08303940
'0:09.750',0.73003494,-0.88999542,-0.10000427,30.10004273,0.08303940
'0:09.875',0.73003494,-0.88999542,-0.10000427,30.10004273,0.08303940
'0:10.000',0.73003494,-0.88999542,-0.10000427,30.10004273,0.08303940
'0:10.125',0.74004517,-0.88999542,-0.10000427,30.10004273,0.08303940
'0:10.250',0.73003494,-0.88999542,-0.10000427,30.10004273,0.08303940
'0:10.375',0.73003494,-0.88999542,-0.10000427,30.10004273,0.08303940
'0:10.500',0.73003494,-0.88999542,-0.10000427,30.10004273,0.08303940
'0:10.625',0.72002472,-0.88999542,-0.10000427,30.10004273,0.08303940
'0:10.750',0.73003494,-0.88999542,-0.10000427,30.10004273,0.08303940
'0:10.875',0.73003494,-0.88999542,-0.10000427,30.10004273,0.08303940
'0:11.000',0.73003494,-0.88999542,-0.10000427,30.10004273,0.08303940
'0:11.125',0.73003494,-0.88999542,-0.10000427,30.10004273,0.08303940
'0:11.250',0.73003494,-0.88999542,-0.10000427,30.10004273,0.08102847
'0:11.375',0.73003494,-0.88999542,-0.10000427,30.40005799,0.08303940
'0:11.500',0.73003494,-0.88999542,-0.10000427,30.10004273,0.08303940
'0:11.625',0.74004517,-0.88999542,-0.10000427,30.10004273,0.08303940
'0:11.750',0.73003494,-0.88999542,-0.10000427,30.10004273,0.08303940
'0:11.875',0.73003494,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:12.000',0.74004517,-0.88999542,-0.10000427,30.10004273,0.08303940
'0:12.125',0.73003494,-0.88999542,-0.10000427,30.40005799,0.08303940
'0:12.250',0.71001450,-0.89999817,-0.11003052,30.40005799,0.08303940
'0:12.375',0.72002472,-0.89999817,-0.11003052,30.10004273,0.08303940
'0:12.500',0.70000427,-0.89999817,-0.12001373,30.40005799,0.08303940
'0:12.625',0.70000427,-0.90995941,-0.07001160,30.40005799,0.08303940
'0:12.750',0.69004486,-0.90995941,-0.08003784,30.10004273,0.08102847
'0:12.875',0.70000427,-0.90995941,-0.07001160,30.40005799,0.08102847
'0:13.000',0.69004486,-0.91996216,-0.05000214,30.40005799,0.08303940
'0:13.125',0.69004486,-0.90995941,-0.10000427,30.40005799,0.08102847
'0:13.250',0.67002441,-0.91996216,-0.04001892,30.10004273,0.08102847
'0:13.375',0.68003464,-0.91996216,-0.12001373,30.40005799,0.08303940
'0:13.500',0.68003464,-0.91996216,-0.11003052,30.40005799,0.08303940
'0:13.625',0.70000427,-0.90995941,-0.10000427,30.10004273,0.08303940
'0:13.750',0.68003464,-0.90995941,-0.08003784,30.10004273,0.08303940
'0:13.875',0.68003464,-0.91996216,-0.10000427,30.10004273,0.08303940
'0:14.000',0.68003464,-0.90995941,-0.09002106,30.10004273,0.08303940
'0:14.125',0.69004486,-0.90995941,-0.10000427,30.40005799,0.08303940
'0:14.250',0.73003494,-0.88999542,-0.10000427,30.10004273,0.08303940
'0:14.375',0.72002472,-0.88999542,-0.10000427,30.10004273,0.08102847
'0:14.500',0.74004517,-0.88999542,-0.09002106,30.40005799,0.08102847
'0:14.625',0.71001450,-0.88999542,-0.10000427,30.40005799,0.08303940
'0:14.750',0.73003494,-0.85998718,-0.10000427,30.40005799,0.08303940
'0:14.875',0.71001450,-0.86998993,-0.13003998,30.40005799,0.08303940
'0:15.000',0.66001419,-0.90995941,-0.06002838,30.10004273,0.08303940
'0:15.125',0.67002441,-0.89999817,-0.07001160,30.10004273,0.08303940
'0:15.250',0.74004517,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:15.375',0.75000458,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:15.500',0.73003494,-0.88999542,-0.08003784,30.40005799,0.08303940
'0:15.625',0.71001450,-0.86998993,-0.10000427,30.40005799,0.08303940
'0:15.750',0.76001480,-0.86998993,-0.10000427,30.40005799,0.08303940
'0:15.875',0.74004517,-0.87999268,-0.08003784,30.40005799,0.08303940
'0:16.000',0.74004517,-0.87999268,-0.09002106,30.40005799,0.08303940
'0:16.125',0.74004517,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:16.250',0.74004517,-0.87999268,-0.09002106,30.40005799,0.08303940
'0:16.375',0.73003494,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:16.500',0.74004517,-0.87999268,-0.09002106,30.40005799,0.08303940
'0:16.625',0.73003494,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:16.750',0.72002472,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:16.875',0.74004517,-0.88999542,-0.09002106,30.10004273,0.08303940
'0:17.000',0.73003494,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:17.125',0.73003494,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:17.250',0.73003494,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:17.375',0.72002472,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:17.500',0.73003494,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:17.625',0.73003494,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:17.750',0.72002472,-0.88999542,-0.10000427,30.10004273,0.08303940
'0:17.875',0.73003494,-0.88999542,-0.09002106,30.40005799,0.08102847
'0:18.000',0.72002472,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:18.125',0.73003494,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:18.250',0.73003494,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:18.375',0.73003494,-0.88999542,-0.09002106,30.40005799,0.08501090
'0:18.500',0.74004517,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:18.625',0.72002472,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:18.750',0.73003494,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:18.875',0.73003494,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:19.000',0.72002472,-0.88999542,-0.09002106,30.10004273,0.08303940
'0:19.125',0.73003494,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:19.250',0.73003494,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:19.375',0.73003494,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:19.500',0.72002472,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:19.625',0.72002472,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:19.750',0.72002472,-0.88999542,-0.09002106,30.40005799,0.08102847
'0:19.875',0.72002472,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:20.000',0.72002472,-0.88999542,-0.09002106,30.40005799,0.08102847
'0:20.125',0.72002472,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:20.250',0.72002472,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:20.375',0.72002472,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:20.500',0.72002472,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:20.625',0.73003494,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:20.750',0.72002472,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:20.875',0.73003494,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:21.000',0.73003494,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:21.125',0.73003494,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:21.250',0.73003494,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:21.375',0.73003494,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:21.500',0.73003494,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:21.625',0.73003494,-0.88999542,-0.09002106,30.40005799,0.08102847
'0:21.750',0.72002472,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:21.875',0.73003494,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:22.000',0.72002472,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:22.125',0.72002472,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:22.250',0.72002472,-0.89999817,-0.09002106,30.40005799,0.08303940
'0:22.375',0.72002472,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:22.500',0.72002472,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:22.625',0.72002472,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:22.750',0.72002472,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:22.875',0.72002472,-0.89999817,-0.09002106,30.40005799,0.08303940
'0:23.000',0.72002472,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:23.125',0.73003494,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:23.250',0.73003494,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:23.375',0.72002472,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:23.500',0.72002472,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:23.625',0.73003494,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:23.750',0.73003494,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:23.875',0.73003494,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:24.000',0.73003494,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:24.125',0.72002472,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:24.250',0.72002472,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:24.375',0.72002472,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:24.500',0.72002472,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:24.625',0.73003494,-0.89999817,-0.09002106,30.40005799,0.08303940
'0:24.750',0.72002472,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:24.875',0.72002472,-0.89999817,-0.09002106,30.40005799,0.08303940
'0:25.000',0.71001450,-0.89999817,-0.09002106,30.40005799,0.08303940
'0:25.125',0.72002472,-0.89999817,-0.09002106,30.40005799,0.08303940
'0:25.250',0.72002472,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:25.375',0.72002472,-0.89999817,-0.09002106,30.40005799,0.08303940
'0:25.500',0.72002472,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:25.625',0.72002472,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:25.750',0.72002472,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:25.875',0.72002472,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:26.000',0.72002472,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:26.125',0.72002472,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:26.250',0.72002472,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:26.375',0.74004517,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:26.500',0.73003494,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:26.625',0.72002472,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:26.750',0.73003494,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:26.875',0.73003494,-0.89999817,-0.09002106,30.40005799,0.08303940
'0:27.000',0.72002472,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:27.125',0.72002472,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:27.250',0.72002472,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:27.375',0.72002472,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:27.500',0.71001450,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:27.625',0.72002472,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:27.750',0.72002472,-0.89999817,-0.09002106,30.40005799,0.08501090
'0:27.875',0.72002472,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:28.000',0.72002472,-0.89999817,-0.09002106,30.40005799,0.08303940
'0:28.125',0.72002472,-0.89999817,-0.09002106,30.40005799,0.08303940
'0:28.250',0.72002472,-0.89999817,-0.09002106,30.40005799,0.08303940
'0:28.375',0.72002472,-0.89999817,-0.09002106,30.40005799,0.08303940
'0:28.500',0.72002472,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:28.625',0.73003494,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:28.750',0.72002472,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:28.875',0.72002472,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:29.000',0.73003494,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:29.125',0.72002472,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:29.250',0.72002472,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:29.375',0.72002472,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:29.500',0.72002472,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:29.625',0.72002472,-0.88999542,-0.09002106,30.60004883,0.08303940
'0:29.750',0.72002472,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:29.875',0.72002472,-0.89999817,-0.09002106,30.40005799,0.08303940
'0:30.000',0.72002472,-0.89999817,-0.09002106,30.60004883,0.08303940
'0:30.125',0.72002472,-0.89999817,-0.09002106,30.60004883,0.08303940
'0:30.250',0.72002472,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:30.375',0.72002472,-0.89999817,-0.09002106,30.40005799,0.08303940
'0:30.500',0.72002472,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:30.625',0.72002472,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:30.750',0.72002472,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:30.875',0.72002472,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:31.000',0.72002472,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:31.125',0.72002472,-0.89999817,-0.09002106,30.40005799,0.08303940
'0:31.250',0.72002472,-0.89999817,-0.09002106,30.40005799,0.08303940
'0:31.375',0.72002472,-0.89999817,-0.09002106,30.60004883,0.08303940
'0:31.500',0.72002472,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:31.625',0.72002472,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:31.750',0.73003494,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:31.875',0.72002472,-0.88999542,-0.09002106,30.60004883,0.08303940
'0:32.000',0.73003494,-0.88999542,-0.08003784,30.40005799,0.08303940
'0:32.125',0.73003494,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:32.250',0.72002472,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:32.375',0.72002472,-0.88999542,-0.09002106,30.60004883,0.08303940
'0:32.500',0.72002472,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:32.625',0.72002472,-0.88999542,-0.09002106,30.60004883,0.08303940
'0:32.750',0.72002472,-0.88999542,-0.09002106,30.60004883,0.08303940
'0:32.875',0.73003494,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:33.000',0.72002472,-0.88999542,-0.09002106,30.60004883,0.08303940
'0:33.125',0.72002472,-0.89999817,-0.09002106,30.60004883,0.08303940
'0:33.250',0.71001450,-0.89999817,-0.10000427,30.40005799,0.08303940
'0:33.375',0.73003494,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:33.500',0.71001450,-0.89999817,-0.09002106,30.40005799,0.08303940
'0:33.625',0.71001450,-0.89999817,-0.09002106,30.60004883,0.08303940
'0:33.750',0.72002472,-0.89999817,-0.09002106,30.60004883,0.08303940
'0:33.875',0.72002472,-0.88999542,-0.09002106,30.60004883,0.08303940
'0:34.000',0.72002472,-0.89999817,-0.09002106,30.40005799,0.08303940
'0:34.125',0.73003494,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:34.250',0.72002472,-0.89999817,-0.09002106,30.60004883,0.08501090
'0:34.375',0.72002472,-0.88999542,-0.09002106,30.60004883,0.08303940
'0:34.500',0.72002472,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:34.625',0.73003494,-0.88999542,-0.09002106,30.40005799,0.08303940
'0:34.750',0.73003494,-0.88999542,-0.09002106,30.60004883,0.08303940
'0:34.875',0.73003494,-0.88999542,-0.09002106,30.40005799,0.08501090
'0:35.000',0.72002472,-0.88999542,-0.09002106,30.60004883,0.08303940
'0:35.125',0.72002472,-0.89999817,-0.09002106,30.40005799,0.08303940
'0:35.250',0.71001450,-0.88999542,-0.09002106,30.60004883,0.08303940
'0:35.375',0.72002472,-0.88999542,-0.09002106,30.60004883,0.08303940
'0:35.500',0.72002472,-0.88999542,-0.09002106,30.60004883,0.08303940
'0:35.625',0.73003494,-0.89999817,-0.09002106,30.60004883,0.08303940
'0:35.750',0.72002472,-0.88999542,-0.09002106,30.60004883,0.08303940
'0:35.875',0.72002472,-0.88999542,-0.09002106,30.60004883,0.08303940
'0:36.000',0.71001450,-0.89999817,-0.09002106,30.60004883,0.08303940
'0:36.125',0.72002472,-0.89999817,-0.09002106,30.60004883,0.08303940
'0:36.250',0.71001450,-0.88999542,-0.09002106,30.60004883,0.08303940
'0:36.375',0.72002472,-0.89999817,-0.09002106,30.40005799,0.08303940
'0:36.500',0.72002472,-0.88999542,-0.09002106,30.60004883,0.08303940
'0:36.625',0.72002472,-0.89999817,-0.09002106,30.60004883,0.08303940
'0:36.750',0.72002472,-0.89999817,-0.09002106,30.60004883,0.08303940
'0:36.875',0.72002472,-0.88999542,-0.09002106,30.60004883,0.08303940
'0:37.000',0.72002472,-0.88999542,-0.10000427,30.40005799,0.08303940
'0:37.125',0.72002472,-0.88999542,-0.09002106,30.60004883,0.08303940
'0:37.250',0.72002472,-0.88999542,-0.09002106,30.60004883,0.08303940
'0:37.375',0.72002472,-0.88999542,-0.09002106,30.60004883,0.08303940
'0:37.500',0.72002472,-0.88999542,-0.09002106,30.60004883,0.08303940
'0:37.625',0.73003494,-0.88999542,-0.09002106,30.60004883,0.08303940
'0:37.750',0.73003494,-0.88999542,-0.09002106,30.60004883,0.08303940
'0:37.875',0.73003494,-0.88999542,-0.09002106,30.60004883,0.08303940
'0:38.000',0.72002472,-0.88999542,-0.09002106,30.60004883,0.08303940
'0:38.125',0.73003494,-0.88999542,-0.09002106,30.60004883,0.08303940
'0:38.250',0.72002472,-0.88999542,-0.09002106,30.60004883,0.08303940
'0:38.375',0.72002472,-0.88999542,-0.09002106,30.60004883,0.08303940
'0:38.500',0.72002472,-0.88999542,-0.09002106,30.60004883,0.08303940
'0:38.625',0.72002472,-0.88999542,-0.09002106,30.60004883,0.08303940
'0:38.750',0.72002472,-0.88999542,-0.09002106,30.60004883,0.08303940
'0:38.875',0.72002472,-0.89999817,-0.11003052,30.60004883,0.08303940
'0:39.000',0.72002472,-0.89999817,-0.09002106,30.60004883,0.08303940
'0:39.125',0.72002472,-0.89999817,-0.09002106,30.60004883,0.08501090
'0:39.250',0.71001450,-0.89999817,-0.09002106,30.60004883,0.08303940
'0:39.375',0.72002472,-0.88999542,-0.09002106,30.60004883,0.08303940
'0:39.500',0.72002472,-0.88999542,-0.09002106,30.60004883,0.08303940
'0:39.625',0.72002472,-0.88999542,-0.09002106,30.60004883,0.08303940
'0:39.750',0.72002472,-0.88999542,-0.09002106,30.60004883,0.08303940
'0:39.875',0.73003494,-0.88999542,-0.09002106,30.60004883,0.08501090
'0:40.000',0.72002472,-0.88999542,-0.09002106,30.60004883,0.08303940
'0:40.125',0.73003494,-0.88999542,-0.09002106,30.60004883,0.08501090
'0:40.250',0.73003494,-0.88999542,-0.09002106,30.60004883,0.08303940
'0:40.375',0.72002472,-0.88999542,-0.09002106,30.60004883,0.08303940
'0:40.500',0.73003494,-0.88999542,-0.09002106,30.60004883,0.08501090
'0:40.625',0.72002472,-0.88999542,-0.09002106,30.60004883,0.08303940
'0:40.750',0.72002472,-0.89999817,-0.09002106,30.60004883,0.08303940
'0:40.875',0.72002472,-0.89999817,-0.09002106,30.60004883,0.08303940
'0:41.000',0.72002472,-0.88999542,-0.09002106,30.60004883,0.08303940
'0:41.125',0.72002472,-0.88999542,-0.09002106,30.60004883,0.08303940
'0:41.250',0.72002472,-0.88999542,-0.09002106,30.60004883,0.08303940
'0:41.375',0.72002472,-0.89999817,-0.09002106,30.60004883,0.08303940
'0:41.500',0.72002472,-0.88999542,-0.09002106,30.60004883,0.08303940
'0:41.625',0.71001450,-0.89999817,-0.09002106,30.60004883,0.08303940
'0:41.750',0.71001450,-0.89999817,-0.09002106,30.60004883,0.08303940
'0:41.875',0.71001450,-0.89999817,-0.09002106,30.60004883,0.08303940
'0:42.000',0.72002472,-0.89999817,-0.09002106,30.60004883,0.08303940
'0:42.125',0.72002472,-0.88999542,-0.09002106,30.60004883,0.08303940
'0:42.250',0.72002472,-0.88999542,-0.09002106,30.80003967,0.08303940
'0:42.375',0.72002472,-0.88999542,-0.09002106,30.60004883,0.08303940
'0:42.500',0.72002472,-0.88999542,-0.09002106,30.60004883,0.08303940
'0:42.625',0.72002472,-0.88999542,-0.09002106,30.60004883,0.08303940
'0:42.750',0.72002472,-0.88999542,-0.09002106,30.60004883,0.08303940
'0:42.875',0.73003494,-0.88999542,-0.10000427,30.60004883,0.08501090
'0:43.000',0.72002472,-0.88999542,-0.09002106,30.60004883,0.08303940
'0:43.125',0.73003494,-0.88999542,-0.09002106,30.60004883,0.08501090
'0:43.250',0.73003494,-0.88999542,-0.09002106,30.60004883,0.08303940
'0:43.375',0.73003494,-0.88999542,-0.09002106,30.60004883,0.08303940
'0:43.500',0.73003494,-0.88999542,-0.09002106,30.60004883,0.08303940
'0:43.625',0.73003494,-0.88999542,-0.09002106,30.80003967,0.08501090
'0:43.750',0.73003494,-0.88999542,-0.10000427,30.80003967,0.08501090
'0:43.875',0.73003494,-0.88999542,-0.10000427,30.80003967,0.08501090
'0:44.000',0.72002472,-0.88999542,-0.10000427,30.80003967,0.08303940
'0:44.125',0.74004517,-0.88999542,-0.10000427,30.80003967,0.08501090
'0:44.250',0.73003494,-0.88999542,-0.09002106,30.60004883,0.08501090
'0:44.375',0.72002472,-0.88999542,-0.09002106,30.60004883,0.08303940
'0:44.500',0.72002472,-0.89999817,-0.09002106,30.60004883,0.08303940
