Elapsed time,ax,ay,az,temp,EDA
'0:23.625',-0.10997650,-1.01005600,-0.11996979,25.60008545,0.07100108
'0:23.750',-0.09995575,-1.00004242,-0.10999969,25.60008545,0.07100108
'0:23.875',-0.09995575,-1.00004242,-0.10999969,25.60008545,0.07100108
'0:24.000',-0.10997650,-1.00004242,-0.10999969,25.60008545,0.06900105
'0:24.125',-0.08998535,-1.00004242,-0.10999969,25.30005036,0.07100108
'0:24.250',-0.08998535,-1.00004242,-0.10999969,25.60008545,0.07100108
'0:24.375',-0.09995575,-1.00004242,-0.10999969,25.60008545,0.07100108
'0:24.500',-0.08998535,-1.01005600,-0.10999969,25.60008545,0.07100108
'0:24.625',-0.08998535,-1.00004242,-0.10999969,25.60008545,0.07100108
'0:24.750',-0.08998535,-1.01005600,-0.10999969,25.60008545,0.07100108
'0:24.875',-0.08998535,-1.00004242,-0.10999969,25.60008545,0.07100108
'0:25.000',-0.08998535,-1.01005600,-0.10999969,25.60008545,0.07100108
'0:25.125',-0.09995575,-1.00004242,-0.10999969,25.60008545,0.07100108
'0:25.250',-0.08998535,-1.01005600,-0.10999969,25.60008545,0.07100108
'0:25.375',-0.09995575,-1.00004242,-0.10999969,25.60008545,0.07100108
'0:25.500',-0.08998535,-1.00004242,-0.10999969,25.60008545,0.07100108
'0:25.625',-0.09995575,-1.01005600,-0.10999969,25.30005036,0.07100108
'0:25.750',-0.09995575,-1.00004242,-0.10999969,25.60008545,0.07100108
'0:25.875',-0.08998535,-1.01005600,-0.09997482,25.60008545,0.07300111
'0:26.000',-0.09995575,-1.00004242,-0.10999969,25.60008545,0.07100108
'0:26.125',-0.08998535,-1.00004242,-0.10999969,25.60008545,0.07100108
'0:26.250',-0.09995575,-1.00004242,-0.10999969,25.30005036,0.07100108
'0:26.375',-0.09995575,-1.01005600,-0.10999969,25.60008545,0.07100108
'0:26.500',-0.09995575,-1.00004242,-0.10999969,25.60008545,0.07100108
'0:26.625',-0.09995575,-1.00004242,-0.10999969,25.60008545,0.07100108
'0:26.750',-0.09995575,-1.01005600,-0.10999969,25.60008545,0.07100108
'0:26.875',-0.09995575,-1.01005600,-0.10999969,25.60008545,0.07100108
'0:27.000',-0.10997650,-1.00004242,-0.10999969,25.60008545,0.07100108
'0:27.125',-0.09995575,-1.01005600,-0.10999969,25.60008545,0.07100108
'0:27.250',-0.09995575,-1.00004242,-0.10999969,25.60008545,0.07100108
'0:27.375',-0.09995575,-1.01005600,-0.10999969,25.60008545,0.07100108
'0:27.500',-0.08998535,-1.01005600,-0.10999969,25.60008545,0.07100108
'0:27.625',-0.09995575,-1.00004242,-0.10999969,25.60008545,0.07100108
'0:27.750',-0.09995575,-1.00004242,-0.10999969,25.60008545,0.07100108
'0:27.875',-0.09995575,-1.00004242,-0.10999969,25.60008545,0.07100108
'0:28.000',-0.09995575,-1.01005600,-0.10999969,25.60008545,0.07100108
'0:28.125',-0.09995575,-1.00004242,-0.10999969,25.60008545,0.07100108
'0:28.250',-0.09995575,-1.00004242,-0.10999969,25.60008545,0.07100108
'0:28.375',-0.09995575,-1.00004242,-0.10999969,25.60008545,0.07100108
'0:28.500',-0.08998535,-1.00004242,-0.10999969,25.60008545,0.07100108
'0:28.625',-0.08998535,-1.01005600,-0.10999969,25.60008545,0.07100108
'0:28.750',-0.09995575,-1.00004242,-0.10999969,25.60008545,0.07100108
'0:28.875',-0.08998535,-1.01005600,-0.10999969,25.60008545,0.07100108
'0:29.000',-0.09995575,-1.00004242,-0.10999969,25.60008545,0.07100108
'0:29.125',-0.09995575,-1.00004242,-0.10999969,25.60008545,0.07100108
'0:29.250',-0.09995575,-1.01005600,-0.10999969,25.60008545,0.07100108
'0:29.375',-0.09995575,-1.00004242,-0.10999969,25.60008545,0.07100108
'0:29.500',-0.09995575,-1.00004242,-0.10999969,25.60008545,0.07100108
'0:29.625',-0.09995575,-1.00004242,-0.10999969,25.60008545,0.07100108
'0:29.750',-0.09995575,-1.00004242,-0.10999969,25.60008545,0.07300111
'0:29.875',-0.09995575,-1.00004242,-0.10999969,25.60008545,0.07100108
'0:30.000',-0.09995575,-1.00004242,-0.10999969,25.60008545,0.07100108
'0:30.125',-0.09995575,-1.00004242,-0.10999969,25.60008545,0.07100108
'0:30.250',-0.10997650,-1.00004242,-0.10999969,25.60008545,0.07100108
'0:30.375',-0.09995575,-1.00004242,-0.10999969,25.80004273,0.07100108
'0:30.500',-0.09995575,-1.00004242,-0.10999969,25.60008545,0.07300111
'0:30.625',-0.09995575,-1.01005600,-0.10999969,25.60008545,0.07100108
'0:30.750',-0.08998535,-1.01005600,-0.10999969,25.80004273,0.07100108
'0:30.875',-0.08998535,-1.01005600,-0.11996979,25.60008545,0.07100108
'0:31.000',-0.09995575,-1.00004242,-0.10999969,25.60008545,0.07100108
'0:31.125',-0.09995575,-1.01005600,-0.10999969,25.60008545,0.07100108
'0:31.250',-0.09995575,-1.01005600,-0.10999969,25.60008545,0.07100108
'0:31.375',-0.08998535,-1.01005600,-0.10999969,25.60008545,0.07100108
'0:31.500',-0.08998535,-1.00004242,-0.10999969,25.60008545,0.07100108
'0:31.625',-0.09995575,-1.00004242,-0.10999969,25.60008545,0.07100108
'0:31.750',-0.08998535,-1.01005600,-0.10999969,25.60008545,0.07100108
'0:31.875',-0.09995575,-1.00004242,-0.10999969,25.60008545,0.07100108
'0:32.000',-0.09995575,-1.01005600,-0.10999969,25.80004273,0.07100108
'0:32.125',-0.08998535,-1.00004242,-0.10999969,25.80004273,0.07100108
'0:32.250',-0.09995575,-1.00004242,-0.10999969,25.80004273,0.07100108
'0:32.375',-0.09995575,-1.01005600,-0.10999969,25.80004273,0.07100108
'0:32.500',-0.09995575,-1.00004242,-0.10999969,25.60008545,0.07100108
'0:32.625',-0.09995575,-1.01005600,-0.10999969,25.60008545,0.07100108
'0:32.750',-0.09995575,-1.00004242,-0.10999969,25.80004273,0.07100108
'0:32.875',-0.08998535,-1.00004242,-0.10999969,25.80004273,0.07100108
'0:33.000',-0.10997650,-1.00004242,-0.10999969,25.60008545,0.07100108
'0:33.125',-0.09995575,-1.01005600,-0.10999969,25.80004273,0.07100108
'0:33.250',-0.09995575,-1.01005600,-0.10999969,25.80004273,0.07100108
'0:33.375',-0.09995575,-1.00004242,-0.10999969,25.80004273,0.07100108
'0:33.500',-0.09995575,-1.01005600,-0.10999969,25.80004273,0.07100108
'0:33.625',-0.08998535,-1.00004242,-0.10999969,25.80004273,0.07100108
'0:33.750',-0.09995575,-1.00004242,-0.10999969,25.80004273,0.07100108
'0:33.875',-0.08998535,-1.00004242,-0.10999969,25.80004273,0.07300111
'0:34.000',-0.09995575,-1.00004242,-0.10999969,25.80004273,0.07300111
'0:34.125',-0.08998535,-1.00004242,-0.10999969,25.80004273,0.07100108
'0:34.250',-0.10997650,-1.01005600,-0.10999969,25.80004273,0.07300111
'0:34.375',-0.09995575,-1.00004242,-0.10999969,25.60008545,0.07100108
'0:34.500',-0.09995575,-1.00004242,-0.10999969,25.80004273,0.07100108
'0:34.625',-0.09995575,-1.01005600,-0.10999969,25.80004273,0.07100108
'0:34.750',-0.09995575,-1.00004242,-0.10999969,25.80004273,0.07100108
'0:34.875',-0.08998535,-1.01005600,-0.10999969,25.80004273,0.07100108
'0:35.000',-0.08998535,-1.01005600,-0.10999969,25.80004273,0.07300111
'0:35.125',-0.09995575,-1.00004242,-0.10999969,25.80004273,0.07100108
'0:35.250',-0.08998535,-1.00004242,-0.10999969,25.80004273,0.07300111
'0:35.375',-0.09995575,-1.01005600,-0.10999969,25.80004273,0.07100108
'0:35.500',-0.09995575,-1.00004242,-0.10999969,25.80004273,0.07100108
'0:35.625',-0.09995575,-1.00004242,-0.10999969,25.80004273,0.07300111
'0:35.750',-0.08998535,-1.00004242,-0.10999969,25.80004273,0.07100108
'0:35.875',-0.09995575,-1.00004242,-0.10999969,25.80004273,0.07100108
'0:36.000',-0.08998535,-1.00004242,-0.10999969,25.80004273,0.07100108
'0:36.125',-0.09995575,-1.00004242,-0.10999969,25.80004273,0.07300111
'0:36.250',-0.09995575,-1.00004242,-0.10999969,25.80004273,0.07100108
'0:36.375',-0.09995575,-1.01005600,-0.10999969,25.80004273,0.07100108
'0:36.500',-0.09995575,-1.01005600,-0.10999969,25.80004273,0.07300111
'0:36.625',-0.09995575,-1.01005600,-0.10999969,25.80004273,0.07100108
'0:36.750',-0.09995575,-1.00004242,-0.10999969,25.80004273,0.07100108
'0:36.875',-0.09995575,-1.00004242,-0.10999969,25.80004273,0.07100108
'0:37.000',-0.10997650,-1.00004242,-0.10999969,25.80004273,0.07100108
'0:37.125',-0.09995575,-1.00004242,-0.10999969,25.80004273,0.07300111
'0:37.250',-0.09995575,-1.00004242,-0.10999969,25.80004273,0.07300111
'0:37.375',-0.09995575,-1.00004242,-0.10999969,25.80004273,0.07100108
'0:37.500',-0.09995575,-1.00004242,-0.10999969,25.80004273,0.07300111
'0:37.625',-0.08998535,-1.01005600,-0.10999969,25.80004273,0.07100108
'0:37.750',-0.09995575,-1.00004242,-0.10999969,25.80004273,0.07100108
'0:37.875',-0.09995575,-1.01005600,-0.10999969,25.80004273,0.07300111
'0:38.000',-0.09995575,-1.00004242,-0.10999969,25.80004273,0.07100108
'0:38.125',-0.09995575,-1.00004242,-0.10999969,25.80004273,0.07100108
'0:38.250',-0.09995575,-1.00004242,-0.10999969,25.80004273,0.07100108
'0:38.375',-0.09995575,-1.01005600,-0.10999969,25.80004273,0.07100108
'0:38.500',-0.08998535,-1.01005600,-0.10999969,25.80004273,0.07100108
'0:38.625',-0.09995575,-1.00004242,-0.10999969,25.80004273,0.07300111
'0:38.750',-0.10997650,-1.00004242,-0.10999969,25.80004273,0.07100108
'0:38.875',-0.09995575,-1.00004242,-0.10999969,25.80004273,0.07100108
'0:39.000',-0.09995575,-1.00004242,-0.11996979,25.80004273,0.07300111
'0:39.125',-0.09995575,-1.01005600,-0.10999969,25.80004273,0.07100108
'0:39.250',-0.09995575,-1.00004242,-0.10999969,25.80004273,0.07100108
'0:39.375',-0.09995575,-1.00004242,-0.10999969,25.80004273,0.07100108
'0:39.500',-0.09995575,-1.00004242,-0.10999969,25.80004273,0.07100108
'0:39.625',-0.09995575,-1.01005600,-0.10999969,25.80004273,0.07300111
'0:39.750',-0.09995575,-1.00004242,-0.10999969,25.80004273,0.07300111
'0:39.875',-0.08998535,-1.01005600,-0.10999969,25.80004273,0.07100108
'0:40.000',-0.09995575,-1.00004242,-0.10999969,25.80004273,0.07100108
'0:40.125',-0.09995575,-1.00004242,-0.10999969,25.80004273,0.07100108
'0:40.250',-0.09995575,-1.00004242,-0.10999969,25.80004273,0.07300111
'0:40.375',-0.10997650,-1.00004242,-0.10999969,25.80004273,0.07100108
'0:40.500',-0.09995575,-1.00004242,-0.10999969,25.80004273,0.07300111
'0:40.625',-0.08998535,-1.01005600,-0.10999969,25.80004273,0.07300111
'0:40.750',-0.09995575,-1.00004242,-0.10999969,25.80004273,0.07100108
'0:40.875',-0.09995575,-1.00004242,-0.10999969,25.80004273,0.07300111
'0:41.000',-0.09995575,-1.00004242,-0.10999969,25.80004273,0.07100108
'0:41.125',-0.09995575,-1.00004242,-0.10999969,25.80004273,0.07300111
'0:41.250',-0.09995575,-1.00004242,-0.10999969,25.80004273,0.07300111
'0:41.375',-0.09995575,-1.00004242,-0.10999969,25.80004273,0.07100108
'0:41.500',-0.08998535,-1.01005600,-0.10999969,25.80004273,0.07100108
'0:41.625',-0.08998535,-1.00004242,-0.10999969,25.80004273,0.07100108
'0:41.750',-0.09995575,-1.00004242,-0.10999969,25.80004273,0.07100108
'0:41.875',-0.09995575,-1.01005600,-0.10999969,25.80004273,0.07100108
'0:42.000',-0.09995575,-1.00004242,-0.10999969,25.80004273,0.07300111
'0:42.125',-0.09995575,-1.00004242,-0.10999969,25.80004273,0.07100108
'0:42.250',-0.08998535,-1.00004242,-0.10999969,25.80004273,0.07300111
'0:42.375',-0.09995575,-1.00004242,-0.10999969,25.80004273,0.07300111
'0:42.500',-0.09995575,-1.00004242,-0.10999969,25.80004273,0.07100108
'0:42.625',-0.09995575,-1.01005600,-0.10999969,25.80004273,0.07100108
'0:42.750',-0.09995575,-1.01005600,-0.10999969,25.80004273,0.07300111
'0:42.875',-0.09995575,-1.00004242,-0.10999969,25.80004273,0.07300111
'0:43.000',-0.09995575,-1.00004242,-0.10999969,25.80004273,0.07300111
'0:43.125',-0.09995575,-1.01005600,-0.10999969,25.80004273,0.07100108
'0:43.250',-0.09995575,-1.00004242,-0.10999969,25.80004273,0.07300111
'0:43.375',-0.09995575,-1.00004242,-0.10999969,26.00000000,0.07300111
'0:43.500',-0.10997650,-1.00004242,-0.10999969,25.80004273,0.07300111
