Elapsed time,ax,ay,az,temp,EDA
'0:05.875',1.00995758,-0.61004730,-0.15001404,26.60001679,1.09704941
'0:06.000',0.99996704,-0.62003784,-0.16001801,26.60001679,1.09405347
'0:06.125',0.99996704,-0.61004730,-0.17002197,26.60001679,1.09405347
'0:06.250',0.99996704,-0.61004730,-0.16001801,26.60001679,1.09405347
'0:06.375',0.99996704,-0.62003784,-0.16001801,26.60001679,1.09405347
'0:06.500',0.99996704,-0.61004730,-0.16001801,26.60001679,1.09405347
'0:06.625',0.99996704,-0.62003784,-0.17002197,26.40001373,1.09405347
'0:06.750',0.99996704,-0.62003784,-0.17002197,26.60001679,1.09405347
'0:06.875',0.99996704,-0.61004730,-0.16001801,26.60001679,1.09405347
'0:07.000',0.99996704,-0.61004730,-0.17002197,26.60001679,1.09405347
'0:07.125',1.00995758,-0.62003784,-0.16001801,26.60001679,1.09405347
'0:07.250',0.99996704,-0.62003784,-0.16001801,26.40001373,1.09405347
'0:07.375',0.99996704,-0.62003784,-0.16001801,26.60001679,1.09405347
'0:07.500',0.99996704,-0.62003784,-0.17002197,26.60001679,1.09405347
'0:07.625',0.99996704,-0.62003784,-0.16001801,26.60001679,1.09004105
'0:07.750',1.00995758,-0.62003784,-0.17002197,26.60001679,1.09704941
'0:07.875',0.99996704,-0.62003784,-0.15001404,26.60001679,1.09405347
'0:08.000',0.96999542,-0.64001892,-0.16001801,26.60001679,1.09405347
'0:08.125',0.98997650,-0.65000946,-0.16001801,26.60001679,1.09405347
'0:08.250',0.97998596,-0.66000000,-0.16001801,26.60001679,1.09405347
'0:08.375',0.97998596,-0.66000000,-0.16001801,26.60001679,1.09405347
'0:08.500',0.96999542,-0.67004730,-0.17002197,26.60001679,1.09405347
'0:08.625',0.96999542,-0.67004730,-0.17002197,26.60001679,1.09405347
'0:08.750',0.98997650,-0.67004730,-0.16001801,26.60001679,1.08704511
'0:08.875',0.97998596,-0.66000000,-0.16001801,26.60001679,1.08704511
'0:09.000',0.98997650,-0.66000000,-0.16001801,26.60001679,1.09405347
'0:09.125',1.01994812,-1.37994324,-0.25996673,26.60001679,1.09405347
'0:09.250',1.00995758,-1.08999054,0.00000000,26.60001679,1.09405347
'0:09.375',0.96999542,-0.16001892,0.16997650,26.60001679,1.08704511
'0:09.500',0.71002655,0.27996216,0.42998871,26.60001679,1.08704511
'0:09.625',0.71996338,0.12000000,0.57995727,26.60001679,1.09405347
'0:09.750',0.86998260,0.00999054,0.72997131,26.80001984,1.09405347
'0:09.875',0.73999817,0.13998108,0.74997925,26.60001679,1.09405347
'0:10.000',0.74998871,0.12999054,0.77999115,26.80001984,1.09405347
'0:10.125',0.71002655,0.15996216,0.76998718,26.80001984,1.09405347
'0:10.250',0.71002655,0.16995270,0.77999115,26.80001984,1.09405347
'0:10.375',0.71996338,0.13998108,0.77999115,26.60001679,1.09405347
'0:10.500',0.72995392,0.12999054,0.75998321,26.60001679,1.09405347
'0:10.625',0.71996338,0.14997162,0.78999512,26.80001984,1.09405347
'0:10.750',0.71002655,0.07998108,0.82996551,26.60001679,1.09405347
'0:10.875',0.61001373,0.21996216,0.66999298,26.80001984,1.09405347
'0:11.000',0.70003601,0.30999054,0.77999115,26.80001984,1.09405347
'0:11.125',0.69004547,0.24999054,0.82996551,26.80001984,1.09405347
'0:11.250',0.67001068,0.12999054,0.80995758,26.80001984,1.09405347
'0:11.375',0.68000122,0.08997162,0.74997925,26.80001984,1.09704941
'0:11.500',0.71002655,0.03996216,0.88998932,26.80001984,1.09704941
'0:11.625',0.77996033,0.07998108,0.77999115,26.80001984,1.09704941
'0:11.750',0.74998871,0.15996216,0.79999908,26.60001679,1.10400427
'0:11.875',0.69004547,0.18999054,0.78999512,26.80001984,1.10400427
'0:12.000',0.61001373,0.40995270,0.78999512,26.80001984,1.10700021
'0:12.125',0.54002625,0.43998108,0.68995544,26.60001679,1.10700021
'0:12.250',0.50001038,0.48999054,0.62997711,26.80001984,1.11700452
'0:12.375',0.48002930,0.54000000,0.70996338,26.80001984,1.11700452
'0:12.500',0.47003876,0.55998108,0.67999695,26.60001679,1.11700452
'0:12.625',0.49001984,0.54000000,0.65998901,26.80001984,1.11700452
'0:12.750',0.49001984,0.61998108,0.60996918,26.80001984,1.12304990
'0:12.875',0.42003235,0.68997162,0.60996918,26.80001984,1.11700452
'0:13.000',0.43002289,0.69996216,0.65998901,26.80001984,1.11700452
'0:13.125',0.36003540,0.74997162,0.60996918,26.80001984,1.11700452
'0:13.250',0.50001038,0.73998108,0.58996124,26.80001984,1.12304990
'0:13.375',0.53003571,0.61998108,0.62997711,26.80001984,1.12304990
'0:13.500',0.53003571,0.56997162,0.61997314,26.80001984,1.12304990
'0:13.625',0.40005127,0.67998108,0.60996918,26.80001984,1.12304990
'0:13.750',0.40005127,0.66000000,0.60996918,26.80001984,1.12304990
'0:13.875',0.40005127,0.72999054,0.63998108,26.80001984,1.11700452
'0:14.000',0.42003235,0.61998108,0.58996124,26.80001984,1.11700452
'0:14.125',0.50001038,0.63996216,0.60996918,26.80001984,1.11700452
'0:14.250',0.48002930,0.67998108,0.58996124,26.80001984,1.12304990
'0:14.375',0.35004486,0.73998108,0.57995727,26.80001984,1.11700452
'0:14.500',0.35004486,0.72999054,0.55999481,26.80001984,1.11700452
'0:14.625',0.45000397,0.69996216,0.58996124,26.80001984,1.11700452
'0:14.750',0.45000397,0.61998108,0.57995727,26.80001984,1.12304990
'0:14.875',0.39000702,0.48000000,0.52998291,26.80001984,1.12304990
'0:15.000',0.47003876,0.38997162,0.66999298,26.80001984,1.12304990
'0:15.125',0.60002319,0.28995270,1.25999969,26.80001984,1.12304990
'0:15.250',0.80998566,-0.69002838,0.20999237,26.80001984,1.12304990
'0:15.375',0.87997314,-1.06001892,0.18998444,26.80001984,1.12304990
'0:15.500',1.01994812,-0.72000000,0.25996673,26.80001984,1.12604584
'0:15.625',0.91998901,-0.71000946,0.03997040,26.80001984,1.12604584
'0:15.750',0.79999512,-1.11996216,-0.70996338,26.80001984,1.12604584
'0:15.875',0.90999847,-0.80003784,-0.05001984,26.80001984,1.13300070
'0:16.000',1.02999237,-0.74003784,-0.19002991,26.80001984,1.13300070
'0:16.125',0.92997955,-0.54000000,-0.10003967,26.80001984,1.13605014
'0:16.250',1.00995758,-0.55004730,-0.08003174,26.80001984,1.13605014
'0:16.375',1.02999237,-0.24000000,-0.01000397,26.80001984,1.13605014
'0:16.500',1.01994812,-0.41000946,0.09999420,26.80001984,1.12604584
'0:16.625',1.33996765,-0.50003784,-0.23995880,26.80001984,1.12604584
'0:16.750',1.13999573,-0.38003784,-0.14001007,26.80001984,1.12604584
'0:16.875',1.17995788,-0.44003784,-0.07002777,26.80001984,1.12604584
'0:17.000',1.18994842,-0.36000000,-0.10003967,26.80001984,1.12604584
'0:17.125',1.13999573,-0.40001892,-0.10003967,26.80001984,1.12604584
'0:17.250',1.12995148,-0.40001892,-0.11004364,26.80001984,1.12604584
'0:17.375',1.11996094,-0.41000946,-0.10003967,26.80001984,1.12604584
'0:17.500',1.13999573,-0.41000946,-0.09003571,27.00002289,1.12604584
'0:17.625',1.10997040,-0.40001892,-0.12000214,26.80001984,1.12604584
'0:17.750',1.11996094,-0.43004730,-0.11004364,27.00002289,1.12604584
'0:17.875',1.11996094,-0.43004730,-0.10003967,26.80001984,1.12604584
'0:18.000',1.09997986,-0.43004730,-0.10003967,26.80001984,1.12604584
'0:18.125',1.09997986,-0.43004730,-0.10003967,26.80001984,1.12604584
'0:18.250',1.10997040,-0.44003784,-0.10003967,26.80001984,1.12304990
'0:18.375',1.11996094,-0.44003784,-0.11004364,26.80001984,1.12304990
'0:18.500',1.11996094,-0.44003784,-0.11004364,27.00002289,1.12304990
'0:18.625',1.11996094,-0.44003784,-0.10003967,26.80001984,1.12304990
'0:18.750',1.11996094,-0.44003784,-0.19002991,27.00002289,1.12304990
'0:18.875',1.08998932,-0.44003784,-0.09003571,27.00002289,1.12304990
'0:19.000',1.09997986,-0.44003784,-0.10003967,26.80001984,1.12304990
'0:19.125',1.10997040,-0.44003784,-0.10003967,27.00002289,1.12604584
'0:19.250',1.08998932,-0.44003784,-0.10003967,27.00002289,1.12604584
'0:19.375',1.09997986,-0.43004730,-0.11004364,27.00002289,1.12604584
'0:19.500',1.10997040,-0.43004730,-0.10003967,26.80001984,1.12604584
'0:19.625',1.09997986,-0.43004730,-0.10003967,27.00002289,1.12304990
'0:19.750',1.10997040,-0.43004730,-0.10003967,27.00002289,1.12304990
'0:19.875',1.11996094,-0.43004730,-0.10003967,27.00002289,1.12304990
'0:20.000',1.11996094,-0.43004730,-0.11004364,26.80001984,1.11700452
'0:20.125',1.19999268,-0.54000000,-0.10003967,27.00002289,1.12304990
'0:20.250',1.13999573,-0.30000000,-0.05001984,27.00002289,1.12304990
'0:20.375',1.23995483,-0.21002838,-0.09003571,27.00002289,1.12304990
'0:20.500',1.08998932,-0.30000000,-0.13000610,27.00002289,1.12304990
'0:20.625',1.20998321,-0.35000946,-0.14001007,27.00002289,1.12604584
'0:20.750',1.14998627,-0.32003784,-0.17002197,27.00002289,1.12304990
'0:20.875',1.13999573,-0.35000946,-0.15001404,27.00002289,1.12304990
'0:21.000',1.10997040,-0.41000946,-0.18002594,27.00002289,1.12304990
'0:21.125',1.11996094,-0.40001892,-0.17002197,27.00002289,1.12304990
'0:21.250',1.12995148,-0.40001892,-0.17002197,27.00002289,1.12304990
'0:21.375',1.10997040,-0.42000000,-0.17002197,27.00002289,1.11700452
'0:21.500',1.10997040,-0.43004730,-0.17002197,27.00002289,1.12304990
'0:21.625',1.10997040,-0.41000946,-0.17002197,27.00002289,1.12304990
'0:21.750',1.11996094,-0.41000946,-0.18002594,27.00002289,1.11700452
'0:21.875',1.11996094,-0.41000946,-0.17002197,27.00002289,1.11700452
'0:22.000',1.11996094,-0.41000946,-0.18002594,27.00002289,1.11700452
'0:22.125',1.11996094,-0.41000946,-0.18002594,27.00002289,1.11700452
'0:22.250',1.11996094,-0.41000946,-0.18002594,27.00002289,1.11700452
'0:22.375',1.11996094,-0.41000946,-0.18002594,27.00002289,1.11700452
'0:22.500',1.10997040,-0.41000946,-0.18002594,27.00002289,1.12304990
'0:22.625',1.11996094,-0.41000946,-0.18002594,27.00002289,1.11304559
'0:22.750',1.11996094,-0.41000946,-0.18002594,27.00002289,1.12304990
'0:22.875',1.11996094,-0.40001892,-0.18002594,27.00002289,1.12304990
'0:23.000',1.10997040,-0.41000946,-0.18002594,27.00002289,1.12304990
'0:23.125',1.11996094,-0.41000946,-0.18002594,27.00002289,1.12304990
'0:23.250',1.12995148,-0.40001892,-0.18002594,27.00002289,1.12304990
'0:23.375',1.11996094,-0.41000946,-0.18002594,27.00002289,1.12304990
'0:23.500',1.10997040,-0.41000946,-0.18002594,27.00002289,1.12304990
'0:23.625',1.11996094,-0.41000946,-0.18002594,27.00002289,1.12304990
'0:23.750',1.11996094,-0.41000946,-0.18002594,27.00002289,1.12304990
'0:23.875',1.11996094,-0.41000946,-0.18002594,27.00002289,1.11700452
'0:24.000',1.10997040,-0.41000946,-0.18002594,27.00002289,1.11700452
'0:24.125',1.11996094,-0.42000000,-0.18002594,27.00002289,1.12304990
'0:24.250',1.11996094,-0.41000946,-0.18002594,27.00002289,1.11700452
'0:24.375',1.10997040,-0.41000946,-0.18002594,27.00002289,1.11700452
'0:24.500',1.10997040,-0.42000000,-0.18002594,27.20002594,1.11700452
'0:24.625',1.11996094,-0.41000946,-0.18002594,27.00002289,1.11700452
'0:24.750',1.09997986,-0.43004730,-0.18002594,27.00002289,1.11700452
'0:24.875',1.11996094,-0.43004730,-0.18002594,27.00002289,1.11700452
'0:25.000',1.10997040,-0.43004730,-0.19002991,27.00002289,1.11304559
'0:25.125',1.10997040,-0.42000000,-0.18002594,27.00002289,1.11304559
'0:25.250',1.10997040,-0.42000000,-0.19002991,27.00002289,1.10700021
'0:25.375',1.10997040,-0.42000000,-0.18002594,27.00002289,1.10700021
'0:25.500',1.10997040,-0.42000000,-0.18002594,27.00002289,1.10700021
'0:25.625',1.10997040,-0.42000000,-0.18002594,27.00002289,1.10700021
'0:25.750',1.10997040,-0.42000000,-0.18002594,27.20002594,1.10700021
'0:25.875',1.09997986,-0.42000000,-0.19002991,27.20002594,1.10700021
'0:26.000',1.10997040,-0.42000000,-0.19002991,27.00002289,1.10700021
'0:26.125',1.11996094,-0.42000000,-0.18002594,27.00002289,1.10400427
'0:26.250',1.10997040,-0.42000000,-0.18002594,27.20002594,1.10400427
'0:26.375',1.11996094,-0.42000000,-0.18002594,27.20002594,1.10400427
'0:26.500',1.11996094,-0.42000000,-0.18002594,27.20002594,1.10400427
'0:26.625',1.10997040,-0.42000000,-0.18002594,27.20002594,1.10400427
'0:26.750',1.11996094,-0.42000000,-0.18002594,27.20002594,1.09405347
'0:26.875',1.10997040,-0.42000000,-0.19002991,27.00002289,1.09704941
'0:27.000',1.10997040,-0.42000000,-0.18002594,27.20002594,1.09704941
'0:27.125',1.10997040,-0.42000000,-0.18002594,27.20002594,1.09704941
'0:27.250',1.10997040,-0.42000000,-0.18002594,27.00002289,1.09405347
'0:27.375',1.10997040,-0.41000946,-0.19002991,27.20002594,1.09405347
'0:27.500',1.10997040,-0.43004730,-0.19002991,27.20002594,1.09405347
'0:27.625',1.11996094,-0.42000000,-0.19002991,27.20002594,1.09405347
'0:27.750',1.10997040,-0.42000000,-0.19002991,27.20002594,1.09405347
'0:27.875',1.10997040,-0.42000000,-0.19002991,27.20002594,1.09405347
'0:28.000',1.10997040,-0.42000000,-0.19002991,27.20002594,1.09405347
'0:28.125',1.10997040,-0.43004730,-0.19002991,27.20002594,1.08704511
'0:28.250',1.10997040,-0.42000000,-0.18002594,27.20002594,1.09405347
'0:28.375',1.10997040,-0.42000000,-0.18002594,27.20002594,1.09405347
'0:28.500',1.10997040,-0.42000000,-0.18002594,27.20002594,1.08704511
'0:28.625',1.10997040,-0.42000000,-0.18002594,27.20002594,1.08704511
'0:28.750',1.10997040,-0.42000000,-0.18002594,27.20002594,1.08704511
'0:28.875',1.10997040,-0.42000000,-0.19002991,27.20002594,1.08704511
'0:29.000',1.10997040,-0.42000000,-0.18002594,27.00002289,1.08704511
'0:29.125',1.10997040,-0.42000000,-0.18002594,27.20002594,1.08704511
'0:29.250',1.10997040,-0.42000000,-0.18002594,27.20002594,1.08704511
'0:29.375',1.10997040,-0.43004730,-0.18002594,27.20002594,1.08704511
'0:29.500',1.10997040,-0.42000000,-0.18002594,27.20002594,1.08704511
'0:29.625',1.10997040,-0.42000000,-0.19002991,27.20002594,1.08704511
'0:29.750',1.10997040,-0.42000000,-0.18002594,27.20002594,1.08704511
'0:29.875',1.10997040,-0.42000000,-0.19002991,27.20002594,1.08704511
'0:30.000',1.10997040,-0.42000000,-0.18002594,27.20002594,1.08704511
'0:30.125',1.10997040,-0.42000000,-0.19002991,27.20002594,1.08404917
'0:30.250',1.10997040,-0.42000000,-0.18002594,27.20002594,1.08704511
'0:30.375',1.10997040,-0.42000000,-0.19002991,27.20002594,1.08704511
'0:30.500',1.10997040,-0.42000000,-0.18002594,27.20002594,1.08704511
'0:30.625',1.10997040,-0.42000000,-0.18002594,27.20002594,1.08404917
'0:30.750',1.10997040,-0.42000000,-0.18002594,27.20002594,1.07800378
'0:30.875',1.10997040,-0.43004730,-0.19002991,27.20002594,1.07800378
'0:31.000',1.10997040,-0.42000000,-0.18002594,27.20002594,1.07800378
'0:31.125',1.10997040,-0.43004730,-0.19002991,27.20002594,1.07800378
'0:31.250',1.10997040,-0.42000000,-0.18002594,27.20002594,1.07800378
'0:31.375',1.10997040,-0.42000000,-0.19002991,27.20002594,1.07800378
'0:31.500',1.10997040,-0.42000000,-0.18002594,27.20002594,1.07800378
'0:31.625',1.10997040,-0.42000000,-0.18002594,27.20002594,1.07800378
'0:31.750',1.10997040,-0.42000000,-0.19002991,27.20002594,1.07800378
'0:31.875',1.10997040,-0.42000000,-0.18002594,27.20002594,1.07500784
'0:32.000',1.10997040,-0.42000000,-0.19002991,27.20002594,1.07500784
'0:32.125',1.10997040,-0.43004730,-0.19002991,27.20002594,1.07800378
'0:32.250',1.10997040,-0.42000000,-0.19002991,27.20002594,1.07500784
'0:32.375',1.10997040,-0.43004730,-0.18002594,27.40002899,1.06805298
'0:32.500',1.10997040,-0.42000000,-0.19002991,27.20002594,1.07500784
'0:32.625',1.10997040,-0.42000000,-0.19002991,27.20002594,1.07800378
'0:32.750',1.10997040,-0.42000000,-0.18002594,27.20002594,1.07800378
'0:32.875',1.10997040,-0.42000000,-0.19002991,27.40002899,1.07500784
'0:33.000',1.10997040,-0.42000000,-0.19002991,27.20002594,1.07104892
'0:33.125',1.10997040,-0.42000000,-0.18002594,27.40002899,1.07800378
'0:33.250',1.10997040,-0.42000000,-0.19002991,27.40002899,1.07500784
'0:33.375',1.11996094,-0.42000000,-0.19002991,27.20002594,1.07500784
'0:33.500',1.10997040,-0.42000000,-0.18002594,27.40002899,1.07800378
'0:33.625',1.10997040,-0.42000000,-0.18002594,27.20002594,1.07500784
'0:33.750',1.10997040,-0.42000000,-0.19002991,27.40002899,1.07500784
'0:33.875',1.10997040,-0.42000000,-0.19002991,27.40002899,1.07500784
'0:34.000',1.10997040,-0.42000000,-0.19002991,27.20002594,1.06805298
'0:34.125',1.10997040,-0.42000000,-0.18002594,27.20002594,1.06805298
'0:34.250',1.10997040,-0.42000000,-0.19002991,27.40002899,1.06805298
'0:34.375',1.10997040,-0.42000000,-0.18002594,27.20002594,1.06805298
'0:34.500',1.10997040,-0.42000000,-0.18002594,27.40002899,1.06805298
'0:34.625',1.10997040,-0.42000000,-0.19002991,27.40002899,1.07500784
'0:34.750',1.10997040,-0.42000000,-0.19002991,27.40002899,1.06500354
'0:34.875',1.10997040,-0.42000000,-0.19002991,27.40002899,1.06500354
'0:35.000',1.10997040,-0.42000000,-0.19002991,27.40002899,1.06500354
'0:35.125',1.10997040,-0.42000000,-0.18002594,27.40002899,1.06500354
'0:35.250',1.10997040,-0.42000000,-0.19002991,27.40002899,1.06500354
'0:35.375',1.10997040,-0.42000000,-0.19002991,27.40002899,1.05901166
'0:35.500',1.10997040,-0.42000000,-0.19002991,27.40002899,1.05901166
'0:35.625',1.10997040,-0.42000000,-0.18002594,27.40002899,1.05901166
'0:35.750',1.10997040,-0.42000000,-0.19002991,27.20002594,1.05901166
'0:35.875',1.10997040,-0.42000000,-0.19002991,27.40002899,1.05901166
'0:36.000',1.11996094,-0.43004730,-0.19002991,27.40002899,1.05505274
'0:36.125',1.10997040,-0.42000000,-0.18002594,27.40002899,1.05505274
'0:36.250',1.10997040,-0.42000000,-0.19002991,27.40002899,1.05505274
'0:36.375',1.10997040,-0.42000000,-0.18002594,27.40002899,1.05505274
'0:36.500',1.10997040,-0.42000000,-0.19002991,27.40002899,1.05505274
'0:36.625',1.10997040,-0.42000000,-0.19002991,27.40002899,1.05505274
'0:36.750',1.09997986,-0.43004730,-0.18002594,27.40002899,1.05505274
'0:36.875',1.09997986,-0.42000000,-0.19002991,27.40002899,1.05505274
'0:37.000',1.10997040,-0.42000000,-0.18002594,27.40002899,1.04900735
'0:37.125',1.10997040,-0.42000000,-0.19002991,27.40002899,1.05505274
'0:37.250',1.10997040,-0.42000000,-0.18002594,27.40002899,1.05505274
'0:37.375',1.10997040,-0.42000000,-0.19002991,27.40002899,1.05505274
'0:37.500',1.11996094,-0.41000946,-0.18002594,27.40002899,1.05505274
'0:37.625',1.10997040,-0.42000000,-0.19002991,27.40002899,1.04900735
'0:37.750',1.10997040,-0.42000000,-0.19002991,27.40002899,1.04900735
'0:37.875',1.11996094,-0.42000000,-0.19002991,27.40002899,1.04900735
'0:38.000',1.10997040,-0.42000000,-0.18002594,27.40002899,1.04900735
'0:38.125',1.10997040,-0.42000000,-0.19002991,27.40002899,1.04900735
'0:38.250',1.10997040,-0.41000946,-0.19002991,27.40002899,1.04900735
'0:38.375',1.10997040,-0.42000000,-0.19002991,27.40002899,1.04900735
'0:38.500',1.10997040,-0.42000000,-0.18002594,27.40002899,1.04900735
'0:38.625',1.10997040,-0.42000000,-0.18002594,27.40002899,1.04900735
'0:38.750',1.10997040,-0.43004730,-0.19002991,27.40002899,1.04900735
'0:38.875',1.10997040,-0.42000000,-0.19002991,27.40002899,1.04900735
'0:39.000',1.10997040,-0.43004730,-0.18002594,27.40002899,1.04900735
'0:39.125',1.10997040,-0.42000000,-0.19002991,27.40002899,1.04601141
'0:39.250',1.10997040,-0.42000000,-0.19002991,27.40002899,1.04301547
'0:39.375',1.10997040,-0.42000000,-0.18002594,27.40002899,1.04001953
'0:39.500',1.10997040,-0.42000000,-0.19002991,27.40002899,1.04601141
'0:39.625',1.10997040,-0.42000000,-0.19002991,27.40002899,1.04001953
'0:39.750',1.10997040,-0.42000000,-0.18002594,27.40002899,1.04001953
'0:39.875',1.09997986,-0.42000000,-0.19002991,27.40002899,1.04001953
'0:40.000',1.10997040,-0.43004730,-0.18002594,27.40002899,1.04001953
'0:40.125',1.10997040,-0.42000000,-0.18002594,27.40002899,1.04001953
'0:40.250',1.10997040,-0.42000000,-0.19002991,27.40002899,1.04001953
'0:40.375',1.10997040,-0.42000000,-0.18002594,27.40002899,1.04001953
'0:40.500',1.10997040,-0.42000000,-0.19002991,27.40002899,1.04001953
'0:40.625',1.10997040,-0.43004730,-0.19002991,27.40002899,1.04001953
'0:40.750',1.10997040,-0.43004730,-0.18002594,27.40002899,1.03702359
'0:40.875',1.10997040,-0.42000000,-0.19002991,27.40002899,1.03702359
'0:41.000',1.11996094,-0.42000000,-0.18002594,27.40002899,1.03702359
'0:41.125',1.10997040,-0.42000000,-0.19002991,27.40002899,1.03702359
'0:41.250',1.10997040,-0.42000000,-0.18002594,27.40002899,1.03702359
'0:41.375',1.11996094,-0.42000000,-0.19002991,27.40002899,1.03702359
'0:41.500',1.10997040,-0.42000000,-0.19002991,27.40002899,1.03702359
'0:41.625',1.10997040,-0.42000000,-0.18002594,27.40002899,1.03001523
'0:41.750',1.10997040,-0.42000000,-0.18002594,27.40002899,1.03702359
'0:41.875',1.09997986,-0.42000000,-0.19002991,27.40002899,1.03001523
'0:42.000',1.10997040,-0.43004730,-0.18002594,27.60003204,1.03001523
'0:42.125',1.10997040,-0.42000000,-0.19002991,27.40002899,1.03702359
'0:42.250',1.09997986,-0.42000000,-0.18002594,27.40002899,1.03001523
'0:42.375',1.10997040,-0.43004730,-0.18002594,27.60003204,1.03001523
'0:42.500',1.10997040,-0.42000000,-0.19002991,27.60003204,1.03702359
'0:42.625',1.10997040,-0.42000000,-0.18002594,27.60003204,1.03702359
'0:42.750',1.09997986,-0.42000000,-0.18002594,27.40002899,1.03001523
'0:42.875',1.10997040,-0.42000000,-0.19002991,27.60003204,1.03702359
'0:43.000',1.10997040,-0.42000000,-0.18002594,27.60003204,1.03001523
'0:43.125',1.10997040,-0.42000000,-0.18002594,27.60003204,1.03001523
'0:43.250',1.10997040,-0.42000000,-0.19002991,27.60003204,1.03001523
'0:43.375',1.10997040,-0.42000000,-0.19002991,27.60003204,1.03001523
'0:43.500',1.10997040,-0.42000000,-0.18002594,27.60003204,1.02701929
'0:43.625',1.10997040,-0.42000000,-0.19002991,27.60003204,1.02701929
'0:43.750',1.10997040,-0.42000000,-0.19002991,27.60003204,1.02701929
'0:43.875',1.10997040,-0.42000000,-0.19002991,27.60003204,1.02701929
'0:44.000',1.10997040,-0.42000000,-0.18002594,27.40002899,1.02701929
'0:44.125',1.10997040,-0.42000000,-0.19002991,27.60003204,1.02701929
'0:44.250',1.11996094,-0.42000000,-0.18002594,27.60003204,1.02701929
'0:44.375',1.10997040,-0.42000000,-0.19002991,27.60003204,1.02001093
'0:44.500',1.09997986,-0.42000000,-0.19002991,27.60003204,1.02701929
'0:44.625',1.10997040,-0.42000000,-0.19002991,27.60003204,1.02701929
'0:44.750',1.10997040,-0.42000000,-0.18002594,27.60003204,1.02001093
'0:44.875',1.10997040,-0.42000000,-0.18002594,27.60003204,1.02701929
