Elapsed time,ax,ay,az,temp,EDA
'0:04.625',0.97998291,-0.66003113,-0.07004547,28.90009461,0.80004102
'0:04.750',0.96997131,-0.68001770,-0.07004547,28.90009461,0.79400789
'0:04.875',0.97998291,-0.66003113,-0.06003220,28.90009461,0.79400789
'0:05.000',0.96997131,-0.67005829,-0.07004547,28.90009461,0.79202902
'0:05.125',0.97998291,-0.66003113,-0.06003220,28.90009461,0.78903659
'0:05.250',0.97998291,-0.66003113,-0.07004547,28.90009461,0.79202902
'0:05.375',0.97998291,-0.67005829,-0.07004547,28.90009461,0.78903659
'0:05.500',0.96997131,-0.66003113,-0.07004547,28.90009461,0.79202902
'0:05.625',0.96997131,-0.67005829,-0.07004547,28.90009461,0.79202902
'0:05.750',0.97998291,-0.66003113,-0.07004547,28.90009461,0.78700946
'0:05.875',0.96997131,-0.66003113,-0.07004547,28.90009461,0.78401703
'0:06.000',0.96997131,-0.66003113,-0.07004547,28.90009461,0.78401703
'0:06.125',0.96997131,-0.67005829,-0.07004547,28.90009461,0.78401703
'0:06.250',0.96997131,-0.67005829,-0.07004547,28.90009461,0.78401703
'0:06.375',0.96997131,-0.67005829,-0.07004547,28.90009461,0.78401703
'0:06.500',0.96997131,-0.66003113,-0.07004547,28.90009461,0.78203816
'0:06.625',0.96997131,-0.66003113,-0.07004547,28.90009461,0.78203816
'0:06.750',0.97998291,-0.66003113,-0.07004547,28.90009461,0.78401703
'0:06.875',0.97998291,-0.67005829,-0.07004547,28.90009461,0.78203816
'0:07.000',0.97998291,-0.66003113,-0.06003220,28.90009461,0.78401703
'0:07.125',0.97998291,-0.66003113,-0.07004547,28.90009461,0.78401703
'0:07.250',0.97998291,-0.67005829,-0.07004547,28.90009461,0.78401703
'0:07.375',0.96997131,-0.66003113,-0.07004547,28.90009461,0.78401703
'0:07.500',0.97998291,-0.66003113,-0.07004547,28.90009461,0.78401703
'0:07.625',0.96997131,-0.66003113,-0.07004547,28.90009461,0.78401703
'0:07.750',0.97998291,-0.66003113,-0.07004547,28.90009461,0.78401703
'0:07.875',0.97998291,-0.66003113,-0.07004547,28.90009461,0.78203816
'0:08.000',0.97998291,-0.66003113,-0.07004547,28.90009461,0.78401703
'0:08.125',0.97998291,-0.66003113,-0.07004547,28.90009461,0.78401703
'0:08.250',0.97998291,-0.66003113,-0.07004547,28.90009461,0.78401703
'0:08.375',0.97998291,-0.67005829,-0.07004547,28.90009461,0.78401703
'0:08.500',0.96997131,-0.66003113,-0.07004547,28.90009461,0.78401703
'0:08.625',0.97998291,-0.66003113,-0.07004547,28.90009461,0.78903659
'0:08.750',0.96997131,-0.66003113,-0.07004547,28.90009461,0.78700946
'0:08.875',0.97998291,-0.67005829,-0.07004547,28.90009461,0.79202902
'0:09.000',0.97998291,-0.66003113,-0.07004547,28.90009461,0.78700946
'0:09.125',0.96997131,-0.66003113,-0.07004547,28.90009461,0.79202902
'0:09.250',0.97998291,-0.67005829,-0.07004547,28.90009461,0.79202902
'0:09.375',0.97998291,-0.66003113,-0.07004547,28.90009461,0.79202902
'0:09.500',0.97998291,-0.66003113,-0.07004547,28.90009461,0.78401703
'0:09.625',0.96997131,-0.66003113,-0.07004547,28.90009461,0.78700946
'0:09.750',0.97998291,-0.66003113,-0.07004547,28.90009461,0.78401703
'0:09.875',0.97998291,-0.67005829,-0.07004547,28.90009461,0.78203816
'0:10.000',0.97998291,-0.67005829,-0.07004547,28.90009461,0.78401703
'0:10.125',0.97998291,-0.67005829,-0.07004547,28.90009461,0.78401703
'0:10.250',0.97998291,-0.67005829,-0.07004547,28.90009461,0.78401703
'0:10.375',0.97998291,-0.67005829,-0.07004547,28.90009461,0.78401703
'0:10.500',0.96997131,-0.67005829,-0.07004547,29.10009461,0.77402617
'0:10.625',0.96997131,-0.66003113,-0.07004547,29.10009461,0.77600504
'0:10.750',0.96997131,-0.66003113,-0.07004547,29.10009461,0.77402617
'0:10.875',0.97998291,-0.67005829,-0.07004547,28.90009461,0.77600504
'0:11.000',0.96997131,-0.66003113,-0.07004547,28.90009461,0.77600504
'0:11.125',0.96997131,-0.66003113,-0.07004547,29.10009461,0.77402617
'0:11.250',0.97998291,-0.67005829,-0.07004547,28.90009461,0.77600504
'0:11.375',0.97998291,-0.67005829,-0.07004547,28.90009461,0.77402617
'0:11.500',0.96997131,-0.66003113,-0.07004547,29.10009461,0.77600504
'0:11.625',0.97998291,-0.66003113,-0.07004547,28.90009461,0.77402617
'0:11.750',0.97998291,-0.66003113,-0.07004547,28.90009461,0.77600504
'0:11.875',0.96997131,-0.66003113,-0.07004547,29.10009461,0.77402617
'0:12.000',0.95995972,-0.67005829,-0.07004547,28.90009461,0.77600504
'0:12.125',0.95995972,-0.68001770,-0.07004547,29.10009461,0.77600504
'0:12.250',0.96997131,-0.67005829,-0.09002457,28.90009461,0.77103374
'0:12.375',0.95995972,-0.67005829,-0.06003220,29.10009461,0.77103374
'0:12.500',0.97998291,-0.68001770,-0.07004547,29.10009461,0.77103374
'0:12.625',0.95995972,-0.67005829,-0.08001129,28.90009461,0.77103374
'0:12.750',0.97998291,-0.66003113,-0.08001129,28.90009461,0.76900661
'0:12.875',0.97998291,-0.67005829,-0.07004547,29.10009461,0.76804131
'0:13.000',0.97998291,-0.67005829,-0.07004547,28.90009461,0.77103374
'0:13.125',0.96997131,-0.67005829,-0.08001129,29.10009461,0.77103374
'0:13.250',0.96997131,-0.67005829,-0.08001129,28.90009461,0.76601418
'0:13.375',0.97998291,-0.67005829,-0.07004547,28.90009461,0.76900661
'0:13.500',0.97998291,-0.67005829,-0.07004547,29.10009461,0.77103374
'0:13.625',0.97998291,-0.67005829,-0.08001129,29.10009461,0.76900661
'0:13.750',0.96997131,-0.67005829,-0.08001129,29.10009461,0.76900661
'0:13.875',0.96997131,-0.66003113,-0.08001129,28.90009461,0.77103374
'0:14.000',0.97998291,-0.67005829,-0.07004547,29.10009461,0.77301260
'0:14.125',0.97998291,-0.66003113,-0.07004547,29.10009461,0.77103374
'0:14.250',0.96997131,-0.67005829,-0.08001129,29.10009461,0.77103374
'0:14.375',0.96997131,-0.67005829,-0.07004547,28.90009461,0.76804131
'0:14.500',0.96997131,-0.67005829,-0.07004547,29.10009461,0.76601418
'0:14.625',0.97998291,-0.67005829,-0.07004547,29.10009461,0.77103374
'0:14.750',0.97998291,-0.66003113,-0.08001129,29.10009461,0.76804131
'0:14.875',0.96997131,-0.66003113,-0.08001129,29.10009461,0.76804131
'0:15.000',0.97998291,-0.67005829,-0.08001129,29.10009461,0.76804131
'0:15.125',0.96997131,-0.66003113,-0.07004547,29.10009461,0.76804131
'0:15.250',0.97998291,-0.67005829,-0.08001129,29.10009461,0.76302174
'0:15.375',0.96997131,-0.67005829,-0.08001129,29.10009461,0.76104288
'0:15.500',0.96997131,-0.67005829,-0.08001129,29.10009461,0.76601418
'0:15.625',0.97998291,-0.67005829,-0.07004547,29.10009461,0.76104288
'0:15.750',0.96997131,-0.66003113,-0.07004547,29.10009461,0.76104288
'0:15.875',0.97998291,-0.67005829,-0.08001129,28.90009461,0.76104288
'0:16.000',0.96997131,-0.66003113,-0.07004547,29.10009461,0.76104288
'0:16.125',0.96997131,-0.67005829,-0.08001129,28.90009461,0.76104288
'0:16.250',0.96997131,-0.66003113,-0.07004547,29.10009461,0.76104288
'0:16.375',0.97998291,-0.67005829,-0.08001129,29.10009461,0.76104288
'0:16.500',0.97998291,-0.67005829,-0.08001129,29.10009461,0.76104288
'0:16.625',0.96997131,-0.67005829,-0.07004547,29.10009461,0.76104288
'0:16.750',0.97998291,-0.66003113,-0.07004547,29.10009461,0.76104288
'0:16.875',0.97998291,-0.67005829,-0.07004547,29.10009461,0.76302174
'0:17.000',0.96997131,-0.67005829,-0.08001129,29.10009461,0.76302174
'0:17.125',0.96997131,-0.67005829,-0.08001129,29.10009461,0.76804131
'0:17.250',0.96997131,-0.67005829,-0.08001129,29.10009461,0.77103374
'0:17.375',0.97998291,-0.67005829,-0.07004547,29.10009461,0.77103374
'0:17.500',0.95995972,-0.67005829,-0.08001129,29.10009461,0.77600504
'0:17.625',0.96997131,-0.66003113,-0.07004547,29.10009461,0.77600504
'0:17.750',0.96997131,-0.67005829,-0.08001129,29.10009461,0.78102460
'0:17.875',0.97998291,-0.67005829,-0.07004547,29.10009461,0.78401703
'0:18.000',0.96997131,-0.68001770,-0.07004547,28.90009461,0.78401703
'0:18.125',0.96997131,-0.66003113,-0.08001129,29.10009461,0.78401703
'0:18.250',0.97998291,-0.67005829,-0.08001129,29.10009461,0.78401703
'0:18.375',0.97998291,-0.67005829,-0.07004547,29.10009461,0.78401703
'0:18.500',0.97998291,-0.67005829,-0.07004547,29.10009461,0.78203816
'0:18.625',0.97998291,-0.67005829,-0.08001129,29.10009461,0.78401703
'0:18.750',0.96997131,-0.67005829,-0.07004547,29.10009461,0.78401703
'0:18.875',0.97998291,-0.66003113,-0.07004547,29.10009461,0.78401703
'0:19.000',0.97998291,-0.67005829,-0.07004547,29.10009461,0.78401703
'0:19.125',0.97998291,-0.67005829,-0.07004547,29.10009461,0.78401703
'0:19.250',0.97998291,-0.66003113,-0.08001129,29.10009461,0.78401703
'0:19.375',0.97998291,-0.67005829,-0.07004547,29.10009461,0.77904573
'0:19.500',0.97998291,-0.66003113,-0.07004547,29.10009461,0.78203816
'0:19.625',0.96997131,-0.67005829,-0.07004547,29.10009461,0.78401703
'0:19.750',0.96997131,-0.67005829,-0.07004547,29.10009461,0.77600504
'0:19.875',0.96997131,-0.67005829,-0.07004547,29.10009461,0.77904573
'0:20.000',0.96997131,-0.67005829,-0.07004547,29.10009461,0.77600504
'0:20.125',0.97998291,-0.66003113,-0.07004547,29.10009461,0.77600504
'0:20.250',0.97998291,-0.67005829,-0.08001129,29.10009461,0.77402617
'0:20.375',0.97998291,-0.66003113,-0.07004547,29.10009461,0.77600504
'0:20.500',0.96997131,-0.67005829,-0.08001129,29.10009461,0.77600504
'0:20.625',0.96997131,-0.66003113,-0.08001129,29.10009461,0.77600504
'0:20.750',0.96997131,-0.67005829,-0.07004547,29.10009461,0.77103374
'0:20.875',0.96997131,-0.67005829,-0.08001129,29.10009461,0.77600504
'0:21.000',0.97998291,-0.67005829,-0.08001129,29.10009461,0.77103374
'0:21.125',0.96997131,-0.67005829,-0.08001129,29.10009461,0.77103374
'0:21.250',0.96997131,-0.67005829,-0.08001129,29.10009461,0.76900661
'0:21.375',0.96997131,-0.67005829,-0.08001129,29.10009461,0.76804131
'0:21.500',0.97998291,-0.67005829,-0.08001129,29.10009461,0.76804131
'0:21.625',0.96997131,-0.67005829,-0.08001129,29.10009461,0.76804131
'0:21.750',0.96997131,-0.67005829,-0.07004547,29.10009461,0.76302174
'0:21.875',0.97998291,-0.67005829,-0.07004547,29.10009461,0.76804131
'0:22.000',0.96997131,-0.67005829,-0.08001129,29.10009461,0.76804131
'0:22.125',0.96997131,-0.67005829,-0.07004547,29.10009461,0.76104288
'0:22.250',0.96997131,-0.67005829,-0.08001129,29.10009461,0.76104288
'0:22.375',0.96997131,-0.67005829,-0.08001129,29.10009461,0.75901575
'0:22.500',0.96997131,-0.67005829,-0.08001129,29.10009461,0.76104288
'0:22.625',0.97998291,-0.67005829,-0.07004547,29.10009461,0.76104288
'0:22.750',0.96997131,-0.67005829,-0.07004547,29.10009461,0.76104288
'0:22.875',0.96997131,-0.67005829,-0.07004547,29.10009461,0.76104288
'0:23.000',0.96997131,-0.66003113,-0.08001129,29.10009461,0.76104288
'0:23.125',0.96997131,-0.67005829,-0.08001129,29.10009461,0.76104288
'0:23.250',0.96997131,-0.66003113,-0.08001129,29.10009461,0.76104288
'0:23.375',0.96997131,-0.67005829,-0.08001129,29.10009461,0.75901575
'0:23.500',0.97998291,-0.67005829,-0.07004547,29.10009461,0.75800218
'0:23.625',0.96997131,-0.67005829,-0.07004547,29.10009461,0.75303088
'0:23.750',0.96997131,-0.67005829,-0.07004547,29.10009461,0.75303088
'0:23.875',0.97998291,-0.66003113,-0.08001129,29.10009461,0.75100375
'0:24.000',0.97998291,-0.67005829,-0.07004547,29.10009461,0.75303088
'0:24.125',0.96997131,-0.67005829,-0.07004547,29.10009461,0.75303088
'0:24.250',0.97998291,-0.67005829,-0.07004547,29.10009461,0.75303088
'0:24.375',0.96997131,-0.67005829,-0.07004547,29.10009461,0.75100375
'0:24.500',0.97998291,-0.66003113,-0.07004547,29.10009461,0.75303088
'0:24.625',0.96997131,-0.67005829,-0.08001129,29.10009461,0.75003845
'0:24.750',0.96997131,-0.67005829,-0.08001129,29.10009461,0.75003845
'0:24.875',0.97998291,-0.66003113,-0.08001129,29.10009461,0.74304003
'0:25.000',0.96997131,-0.67005829,-0.08001129,29.10009461,0.75003845
'0:25.125',0.96997131,-0.67005829,-0.08001129,29.10009461,0.74304003
'0:25.250',0.97998291,-0.67005829,-0.08001129,29.10009461,0.74501889
'0:25.375',0.96997131,-0.67005829,-0.07004547,29.30009461,0.74501889
'0:25.500',0.97998291,-0.68001770,-0.08001129,29.10009461,0.74501889
'0:25.625',0.96997131,-0.66003113,-0.07004547,29.10009461,0.74501889
'0:25.750',0.96997131,-0.67005829,-0.08001129,29.10009461,0.74501889
'0:25.875',0.96997131,-0.67005829,-0.08001129,29.10009461,0.74501889
'0:26.000',0.96997131,-0.67005829,-0.08001129,29.10009461,0.74501889
'0:26.125',0.96997131,-0.67005829,-0.07004547,29.10009461,0.74501889
'0:26.250',0.97998291,-0.67005829,-0.07004547,29.10009461,0.74501889
'0:26.375',0.97998291,-0.67005829,-0.08001129,29.10009461,0.74304003
'0:26.500',0.97998291,-0.67005829,-0.07004547,29.10009461,0.74501889
'0:26.625',0.96997131,-0.67005829,-0.07004547,29.10009461,0.74501889
'0:26.750',0.96997131,-0.67005829,-0.08001129,29.10009461,0.74501889
'0:26.875',0.96997131,-0.67005829,-0.08001129,29.10009461,0.74501889
'0:27.000',0.97998291,-0.67005829,-0.08001129,29.10009461,0.74501889
'0:27.125',0.96997131,-0.66003113,-0.08001129,29.10009461,0.74501889
'0:27.250',0.96997131,-0.67005829,-0.07004547,29.10009461,0.74501889
'0:27.375',0.97998291,-0.66003113,-0.08001129,29.10009461,0.74501889
'0:27.500',0.96997131,-0.67005829,-0.08001129,29.10009461,0.74501889
'0:27.625',0.96997131,-0.67005829,-0.08001129,29.10009461,0.74501889
'0:27.750',0.97998291,-0.67005829,-0.08001129,29.10009461,0.74501889
'0:27.875',0.97998291,-0.66003113,-0.07004547,29.10009461,0.74501889
'0:28.000',0.97998291,-0.66003113,-0.07004547,29.10009461,0.74501889
'0:28.125',0.97998291,-0.67005829,-0.07004547,29.10009461,0.74501889
'0:28.250',0.97998291,-0.67005829,-0.07004547,29.10009461,0.75003845
'0:28.375',0.97998291,-0.67005829,-0.08001129,29.10009461,0.74501889
'0:28.500',0.97998291,-0.66003113,-0.07004547,29.10009461,0.74501889
'0:28.625',0.96997131,-0.67005829,-0.07004547,29.10009461,0.75003845
'0:28.750',0.96997131,-0.66003113,-0.08001129,29.10009461,0.75003845
'0:28.875',0.97998291,-0.66003113,-0.08001129,29.10009461,0.74501889
'0:29.000',0.96997131,-0.66003113,-0.08001129,29.10009461,0.74801132
'0:29.125',0.96997131,-0.67005829,-0.07004547,29.30009461,0.74501889
'0:29.250',0.97998291,-0.67005829,-0.07004547,29.10009461,0.74501889
'0:29.375',0.96997131,-0.67005829,-0.07004547,29.10009461,0.74501889
'0:29.500',0.97998291,-0.67005829,-0.08001129,29.10009461,0.74501889
'0:29.625',0.96997131,-0.67005829,-0.08001129,29.10009461,0.74501889
'0:29.750',0.97998291,-0.67005829,-0.07004547,29.30009461,0.74501889
'0:29.875',0.96997131,-0.67005829,-0.07004547,29.30009461,0.74304003
'0:30.000',0.96997131,-0.67005829,-0.07004547,29.10009461,0.73604160
'0:30.125',0.96997131,-0.67005829,-0.08001129,29.10009461,0.73802046
'0:30.250',0.97998291,-0.67005829,-0.07004547,29.10009461,0.73802046
'0:30.375',0.96997131,-0.67005829,-0.07004547,29.30009461,0.74101289
'0:30.500',0.96997131,-0.67005829,-0.08001129,29.10009461,0.73903403
'0:30.625',0.96997131,-0.67005829,-0.07004547,29.30009461,0.74501889
'0:30.750',0.96997131,-0.67005829,-0.07004547,29.30009461,0.74501889
'0:30.875',0.96997131,-0.67005829,-0.07004547,29.30009461,0.74501889
'0:31.000',0.96997131,-0.67005829,-0.07004547,29.30009461,0.75303088
'0:31.125',0.96997131,-0.66003113,-0.07004547,29.10009461,0.75303088
'0:31.250',0.97998291,-0.67005829,-0.07004547,29.30009461,0.75602332
'0:31.375',0.97998291,-0.67005829,-0.07004547,29.10009461,0.76104288
'0:31.500',0.97998291,-0.67005829,-0.07004547,29.30009461,0.76104288
'0:31.625',0.97998291,-0.67005829,-0.07004547,29.30009461,0.76104288
'0:31.750',0.96997131,-0.67005829,-0.08001129,29.30009461,0.76104288
'0:31.875',0.96997131,-0.66003113,-0.08001129,29.10009461,0.76104288
'0:32.000',0.97998291,-0.67005829,-0.08001129,29.30009461,0.76104288
'0:32.125',0.96997131,-0.67005829,-0.08001129,29.30009461,0.76104288
'0:32.250',0.96997131,-0.67005829,-0.08001129,29.30009461,0.75602332
'0:32.375',0.96997131,-0.66003113,-0.07004547,29.10009461,0.75303088
'0:32.500',0.97998291,-0.67005829,-0.08001129,29.10009461,0.75800218
'0:32.625',0.96997131,-0.67005829,-0.08001129,29.10009461,0.75303088
'0:32.750',0.96997131,-0.67005829,-0.08001129,29.30009461,0.75303088
'0:32.875',0.97998291,-0.67005829,-0.08001129,29.30009461,0.75303088
'0:33.000',0.96997131,-0.66003113,-0.07004547,29.30009461,0.75303088
'0:33.125',0.97998291,-0.66003113,-0.08001129,29.30009461,0.75303088
'0:33.250',0.96997131,-0.67005829,-0.07004547,29.30009461,0.75303088
'0:33.375',0.97998291,-0.67005829,-0.07004547,29.30009461,0.75303088
'0:33.500',0.97998291,-0.67005829,-0.08001129,29.30009461,0.75003845
'0:33.625',0.96997131,-0.67005829,-0.07004547,29.30009461,0.75303088
'0:33.750',0.96997131,-0.67005829,-0.08001129,29.30009461,0.75303088
'0:33.875',0.96997131,-0.67005829,-0.07004547,29.30009461,0.75100375
'0:34.000',0.96997131,-0.67005829,-0.07004547,29.30009461,0.75303088
'0:34.125',0.97998291,-0.67005829,-0.07004547,29.30009461,0.75303088
'0:34.250',0.96997131,-0.67005829,-0.07004547,29.30009461,0.75303088
'0:34.375',0.97998291,-0.67005829,-0.07004547,29.10009461,0.75303088
'0:34.500',0.96997131,-0.67005829,-0.08001129,29.50009461,0.75303088
'0:34.625',0.96997131,-0.67005829,-0.08001129,29.50009461,0.75303088
'0:34.750',0.95995972,-0.67005829,-0.08001129,29.50009461,0.75303088
'0:34.875',0.96997131,-0.67005829,-0.08001129,29.50009461,0.75602332
'0:35.000',0.96997131,-0.66003113,-0.07004547,29.30009461,0.75602332
'0:35.125',0.96997131,-0.67005829,-0.07004547,29.30009461,0.76104288
'0:35.250',0.96997131,-0.67005829,-0.07004547,29.30009461,0.76104288
'0:35.375',0.97998291,-0.67005829,-0.07004547,29.30009461,0.76104288
'0:35.500',0.96997131,-0.67005829,-0.07004547,29.30009461,0.76104288
'0:35.625',0.96997131,-0.66003113,-0.07004547,29.30009461,0.76104288
'0:35.750',0.97998291,-0.66003113,-0.07004547,29.30009461,0.75602332
'0:35.875',0.96997131,-0.67005829,-0.08001129,29.30009461,0.76104288
'0:36.000',0.97998291,-0.67005829,-0.08001129,29.30009461,0.76104288
'0:36.125',0.96997131,-0.66003113,-0.08001129,29.30009461,0.76104288
'0:36.250',0.96997131,-0.67005829,-0.08001129,29.30009461,0.75602332
'0:36.375',0.97998291,-0.67005829,-0.08001129,29.30009461,0.75602332
'0:36.500',0.96997131,-0.66003113,-0.08001129,29.30009461,0.75602332
'0:36.625',0.96997131,-0.66003113,-0.08001129,29.30009461,0.75303088
'0:36.750',0.97998291,-0.66003113,-0.08001129,29.30009461,0.75303088
'0:36.875',0.97998291,-0.67005829,-0.08001129,29.30009461,0.75303088
'0:37.000',0.96997131,-0.67005829,-0.07004547,29.30009461,0.75003845
'0:37.125',0.96997131,-0.66003113,-0.08001129,29.30009461,0.74501889
'0:37.250',0.97998291,-0.67005829,-0.08001129,29.30009461,0.74501889
'0:37.375',0.97998291,-0.67005829,-0.08001129,29.30009461,0.74501889
'0:37.500',0.96997131,-0.67005829,-0.07004547,29.30009461,0.74501889
'0:37.625',0.97998291,-0.67005829,-0.08001129,29.30009461,0.74501889
'0:37.750',0.96997131,-0.66003113,-0.08001129,29.30009461,0.74501889
'0:37.875',0.96997131,-0.67005829,-0.08001129,29.30009461,0.74501889
'0:38.000',0.96997131,-0.66003113,-0.08001129,29.30009461,0.74101289
'0:38.125',0.96997131,-0.67005829,-0.08001129,29.30009461,0.74101289
'0:38.250',0.96997131,-0.67005829,-0.07004547,29.30009461,0.73802046
'0:38.375',0.96997131,-0.66003113,-0.07004547,29.30009461,0.73802046
'0:38.500',0.97998291,-0.67005829,-0.07004547,29.30009461,0.73802046
'0:38.625',0.96997131,-0.67005829,-0.07004547,29.30009461,0.73802046
'0:38.750',0.96997131,-0.67005829,-0.07004547,29.30009461,0.73300090
'0:38.875',0.97998291,-0.67005829,-0.07004547,29.30009461,0.73000847
'0:39.000',0.96997131,-0.67005829,-0.07004547,29.30009461,0.73000847
'0:39.125',0.96997131,-0.67005829,-0.08001129,29.30009461,0.73000847
'0:39.250',0.96997131,-0.67005829,-0.08001129,29.30009461,0.73000847
'0:39.375',0.97998291,-0.67005829,-0.08001129,29.30009461,0.73000847
'0:39.500',0.97998291,-0.66003113,-0.07004547,29.30009461,0.73000847
'0:39.625',0.96997131,-0.67005829,-0.07004547,29.30009461,0.73000847
'0:39.750',0.96997131,-0.67005829,-0.07004547,29.30009461,0.72802960
'0:39.875',0.96997131,-0.67005829,-0.07004547,29.30009461,0.73000847
'0:40.000',0.97998291,-0.66003113,-0.07004547,29.30009461,0.73000847
'0:40.125',0.97998291,-0.66003113,-0.08001129,29.30009461,0.73000847
'0:40.250',0.96997131,-0.67005829,-0.07004547,29.30009461,0.73000847
'0:40.375',0.96997131,-0.67005829,-0.08001129,29.30009461,0.73000847
'0:40.500',0.97998291,-0.66003113,-0.07004547,29.30009461,0.73000847
'0:40.625',0.97998291,-0.67005829,-0.07004547,29.30009461,0.72802960
'0:40.750',0.97998291,-0.67005829,-0.07004547,29.30009461,0.72600247
'0:40.875',0.96997131,-0.67005829,-0.08001129,29.30009461,0.73000847
'0:41.000',0.97998291,-0.66003113,-0.07004547,29.30009461,0.72301004
'0:41.125',0.96997131,-0.67005829,-0.07004547,29.30009461,0.72301004
'0:41.250',0.96997131,-0.67005829,-0.08001129,29.30009461,0.72301004
'0:41.375',0.96997131,-0.66003113,-0.07004547,29.30009461,0.72301004
'0:41.500',0.96997131,-0.67005829,-0.08001129,29.30009461,0.72301004
'0:41.625',0.96997131,-0.68001770,-0.08001129,29.30009461,0.72301004
'0:41.750',0.96997131,-0.67005829,-0.07004547,29.30009461,0.72301004
'0:41.875',0.96997131,-0.67005829,-0.08001129,29.30009461,0.72103117
'0:42.000',0.96997131,-0.67005829,-0.07004547,29.30009461,0.72301004
'0:42.125',0.96997131,-0.67005829,-0.08001129,29.30009461,0.72301004
'0:42.250',0.96997131,-0.67005829,-0.08001129,29.30009461,0.72802960
'0:42.375',0.96997131,-0.67005829,-0.08001129,29.30009461,0.72802960
'0:42.500',0.97998291,-0.67005829,-0.08001129,29.30009461,0.73000847
'0:42.625',0.96997131,-0.67005829,-0.08001129,29.30009461,0.73000847
'0:42.750',0.96997131,-0.66003113,-0.07004547,29.30009461,0.73000847
'0:42.875',0.96997131,-0.66003113,-0.08001129,29.30009461,0.73000847
'0:43.000',0.96997131,-0.67005829,-0.08001129,29.30009461,0.73000847
'0:43.125',0.96997131,-0.67005829,-0.07004547,29.30009461,0.73000847
'0:43.250',0.97998291,-0.66003113,-0.07004547,29.30009461,0.73000847
'0:43.375',0.97998291,-0.66003113,-0.07004547,29.30009461,0.73000847
'0:43.500',0.97998291,-0.66003113,-0.08001129,29.30009461,0.73000847
'0:43.625',0.96997131,-0.66003113,-0.08001129,29.30009461,0.73000847
'0:43.750',0.96997131,-0.67005829,-0.07004547,29.30009461,0.73000847
'0:43.875',0.97998291,-0.66003113,-0.07004547,29.30009461,0.72802960
'0:44.000',0.96997131,-0.66003113,-0.07004547,29.30009461,0.72301004
'0:44.125',0.96997131,-0.66003113,-0.08001129,29.30009461,0.72301004
'0:44.250',0.96997131,-0.66003113,-0.08001129,29.30009461,0.72301004
'0:44.375',0.97998291,-0.67005829,-0.08001129,29.30009461,0.72301004
'0:44.500',0.97998291,-0.66003113,-0.08001129,29.30009461,0.72301004
